Point,Corner,IDS,M0.l,VDS,temperature,Pass/Fail,gmn_raw,idn,gmp_raw,idp,vgsn_raw,vgsp_raw,gdsp_raw,gdsn_raw,Ftn,Ftp
2.618e3,nom,2.154e-6,540e-9,400e-3,-50,,30.77e-6,2.154e-6,16.59e-6,-2.154e-6,932.4e-3,-638.5e-3,685.6e-9,685.6e-9,3.164e9,1.91e9
2.619e3,nom,2.154e-6,720e-9,400e-3,-50,,28.34e-6,2.154e-6,16.59e-6,-2.154e-6,964.6e-3,-638.5e-3,685.6e-9,685.6e-9,2.345e9,1.91e9
2.62e3,nom,2.154e-6,1e-6,400e-3,-50,,24.39e-6,2.154e-6,16.59e-6,-2.154e-6,979.3e-3,-638.5e-3,685.6e-9,685.6e-9,1.519e9,1.91e9
2.706e3,nom,2.154e-6,180e-9,1.4,-50,,29.76e-6,2.155e-6,18.07e-6,-2.154e-6,886.2e-3,380.1e-3,189.3e-9,189.3e-9,3.435e9,2.11e9
2.707e3,nom,2.154e-6,360e-9,1.4,-50,,29.76e-6,2.155e-6,18.07e-6,-2.154e-6,886.2e-3,380.1e-3,189.3e-9,189.3e-9,3.435e9,2.11e9
2.708e3,nom,2.154e-6,540e-9,1.4,-50,,29.74e-6,2.154e-6,18.07e-6,-2.154e-6,908.9e-3,380.1e-3,189.3e-9,189.3e-9,3.239e9,2.11e9
2.709e3,nom,2.154e-6,720e-9,1.4,-50,,28.31e-6,2.155e-6,18.07e-6,-2.154e-6,952.2e-3,380.1e-3,189.3e-9,189.3e-9,2.434e9,2.11e9
2.71e3,nom,2.154e-6,1e-6,1.4,-50,,24.65e-6,2.154e-6,18.07e-6,-2.154e-6,972.5e-3,380.1e-3,189.3e-9,189.3e-9,1.577e9,2.11e9
2.796e3,nom,2.154e-6,180e-9,1.8,-50,,29.3e-6,2.154e-6,18.3e-6,-2.154e-6,877.5e-3,783.8e-3,155.2e-9,155.2e-9,3.445e9,2.143e9
2.797e3,nom,2.154e-6,360e-9,1.8,-50,,29.3e-6,2.154e-6,18.3e-6,-2.154e-6,877.5e-3,783.8e-3,155.2e-9,155.2e-9,3.445e9,2.143e9
2.798e3,nom,2.154e-6,540e-9,1.8,-50,,29.32e-6,2.154e-6,18.3e-6,-2.155e-6,901.7e-3,783.8e-3,155.2e-9,155.2e-9,3.246e9,2.143e9
2.799e3,nom,2.154e-6,720e-9,1.8,-50,,28.17e-6,2.155e-6,18.3e-6,-2.154e-6,948.8e-3,783.8e-3,155.2e-9,155.2e-9,2.448e9,2.143e9
2.8e3,nom,2.154e-6,1e-6,1.8,-50,,24.65e-6,2.154e-6,18.3e-6,-2.154e-6,970.9e-3,783.8e-3,155.2e-9,155.2e-9,1.588e9,2.143e9
2.886e3,nom,4.642e-6,180e-9,900e-3,-50,,52.19e-6,4.642e-6,24.71e-6,-4.642e-6,958.6e-3,-243.1e-3,614.9e-9,614.9e-9,5.541e9,2.777e9
2.887e3,nom,4.642e-6,360e-9,900e-3,-50,,52.19e-6,4.642e-6,24.71e-6,-4.642e-6,958.6e-3,-243.1e-3,614.9e-9,614.9e-9,5.541e9,2.777e9
2.888e3,nom,4.642e-6,540e-9,900e-3,-50,,51.1e-6,4.642e-6,24.71e-6,-4.642e-6,980.2e-3,-243.1e-3,614.9e-9,614.9e-9,5.148e9,2.777e9
2.889e3,nom,4.642e-6,720e-9,900e-3,-50,,45.25e-6,4.642e-6,24.71e-6,-4.642e-6,1.024,-243.1e-3,614.9e-9,614.9e-9,3.665e9,2.777e9
2.89e3,nom,4.642e-6,1e-6,900e-3,-50,,37.38e-6,4.642e-6,24.71e-6,-4.642e-6,1.055,-243.1e-3,614.9e-9,614.9e-9,2.286e9,2.777e9
2.976e3,nom,4.642e-6,180e-9,400e-3,-50,,51.86e-6,4.642e-6,22.61e-6,-4.642e-6,973.8e-3,-764.2e-3,1.864e-6,1.864e-6,5.414e9,2.526e9
2.977e3,nom,4.642e-6,360e-9,400e-3,-50,,51.86e-6,4.642e-6,22.61e-6,-4.642e-6,973.8e-3,-764.2e-3,1.864e-6,1.864e-6,5.414e9,2.526e9
2.978e3,nom,4.642e-6,540e-9,400e-3,-50,,50.55e-6,4.642e-6,22.61e-6,-4.642e-6,993.5e-3,-764.2e-3,1.864e-6,1.864e-6,5.019e9,2.526e9
2.979e3,nom,4.642e-6,720e-9,400e-3,-50,,44.38e-6,4.642e-6,22.61e-6,-4.642e-6,1.033,-764.2e-3,1.864e-6,1.864e-6,3.559e9,2.526e9
2.98e3,nom,4.642e-6,1e-6,400e-3,-50,,36.58e-6,4.642e-6,22.61e-6,-4.642e-6,1.06,-764.2e-3,1.864e-6,1.864e-6,2.219e9,2.526e9
3.066e3,nom,4.642e-6,180e-9,1.4,-50,,51.67e-6,4.642e-6,25.48e-6,-4.642e-6,947.5e-3,266.5e-3,388.2e-9,388.2e-9,5.687e9,2.881e9
3.067e3,nom,4.642e-6,360e-9,1.4,-50,,51.67e-6,4.642e-6,25.48e-6,-4.642e-6,947.5e-3,266.5e-3,388.2e-9,388.2e-9,5.687e9,2.881e9
3.068e3,nom,4.642e-6,540e-9,1.4,-50,,50.79e-6,4.642e-6,25.48e-6,-4.642e-6,970.9e-3,266.5e-3,388.2e-9,388.2e-9,5.289e9,2.881e9
3.069e3,nom,4.642e-6,720e-9,1.4,-50,,45.35e-6,4.642e-6,25.48e-6,-4.642e-6,1.02,266.5e-3,388.2e-9,388.2e-9,3.762e9,2.881e9
3.07e3,nom,4.642e-6,1e-6,1.4,-50,,37.51e-6,4.642e-6,25.48e-6,-4.642e-6,1.052,266.5e-3,388.2e-9,388.2e-9,2.334e9,2.881e9
3.156e3,nom,4.642e-6,180e-9,1.8,-50,,51.23e-6,4.642e-6,25.87e-6,-4.642e-6,939.7e-3,671.9e-3,307.9e-9,307.9e-9,5.724e9,2.931e9
3.157e3,nom,4.642e-6,360e-9,1.8,-50,,51.23e-6,4.642e-6,25.87e-6,-4.642e-6,939.7e-3,671.9e-3,307.9e-9,307.9e-9,5.724e9,2.931e9
3.158e3,nom,4.642e-6,540e-9,1.8,-50,,50.48e-6,4.642e-6,25.87e-6,-4.642e-6,964.3e-3,671.9e-3,307.9e-9,307.9e-9,5.33e9,2.931e9
3.159e3,nom,4.642e-6,720e-9,1.8,-50,,45.34e-6,4.642e-6,25.87e-6,-4.642e-6,1.016,671.9e-3,307.9e-9,307.9e-9,3.8e9,2.931e9
3.16e3,nom,4.642e-6,1e-6,1.8,-50,,37.56e-6,4.642e-6,25.87e-6,-4.642e-6,1.051,671.9e-3,307.9e-9,307.9e-9,2.355e9,2.931e9
3.246e3,nom,10e-6,180e-9,900e-3,-50,,77.83e-6,10e-6,33.27e-6,-10e-6,1.04,-426.5e-3,1.443e-6,1.443e-6,8.015e9,3.685e9
3.247e3,nom,10e-6,360e-9,900e-3,-50,,77.83e-6,10e-6,33.27e-6,-10e-6,1.04,-426.5e-3,1.443e-6,1.443e-6,8.015e9,3.685e9
3.248e3,nom,10e-6,540e-9,900e-3,-50,,75.38e-6,10e-6,33.27e-6,-10e-6,1.064,-426.5e-3,1.443e-6,1.443e-6,7.38e9,3.685e9
3.249e3,nom,10e-6,720e-9,900e-3,-50,,64.79e-6,10e-6,33.27e-6,-10e-6,1.121,-426.5e-3,1.443e-6,1.443e-6,5.131e9,3.685e9
3.25e3,nom,10e-6,1e-6,900e-3,-50,,52.82e-6,10e-6,33.27e-6,-10e-6,1.173,-426.5e-3,1.443e-6,1.443e-6,3.176e9,3.685e9
3.336e3,nom,10e-6,180e-9,400e-3,-50,,75.12e-6,10e-6,27.98e-6,-10e-6,1.057,-972.1e-3,6.807e-6,6.807e-6,7.622e9,3.066e9
3.337e3,nom,10e-6,360e-9,400e-3,-50,,75.12e-6,10e-6,27.98e-6,-10e-6,1.057,-972.1e-3,6.807e-6,6.807e-6,7.622e9,3.066e9
3.338e3,nom,10e-6,540e-9,400e-3,-50,,72.61e-6,10e-6,27.98e-6,-10e-6,1.079,-972.1e-3,6.807e-6,6.807e-6,7.013e9,3.066e9
3.339e3,nom,10e-6,720e-9,400e-3,-50,,62.15e-6,10e-6,27.98e-6,-10e-6,1.132,-972.1e-3,6.807e-6,6.807e-6,4.859e9,3.066e9
3.34e3,nom,10e-6,1e-6,400e-3,-50,,50.3e-6,10e-6,27.98e-6,-10e-6,1.182,-972.1e-3,6.807e-6,6.807e-6,2.977e9,3.066e9
3.426e3,nom,10e-6,180e-9,1.4,-50,,78.05e-6,10e-6,34.61e-6,-10e-6,1.029,89.4e-3,835.4e-9,835.4e-9,8.295e9,3.85e9
3.427e3,nom,10e-6,360e-9,1.4,-50,,78.05e-6,10e-6,34.61e-6,-10e-6,1.029,89.4e-3,835.4e-9,835.4e-9,8.295e9,3.85e9
3.428e3,nom,10e-6,540e-9,1.4,-50,,75.71e-6,10e-6,34.61e-6,-10e-6,1.055,89.4e-3,835.4e-9,835.4e-9,7.63e9,3.85e9
3.429e3,nom,10e-6,720e-9,1.4,-50,,65.21e-6,10e-6,34.61e-6,-10e-6,1.116,89.4e-3,835.4e-9,835.4e-9,5.272e9,3.85e9
3.43e3,nom,10e-6,1e-6,1.4,-50,,53.11e-6,10e-6,34.61e-6,-10e-6,1.17,89.4e-3,835.4e-9,835.4e-9,3.239e9,3.85e9
3.516e3,nom,10e-6,180e-9,1.8,-50,,77.99e-6,10e-6,35.25e-6,-10e-6,1.022,497.7e-3,637.2e-9,637.2e-9,8.406e9,3.931e9
3.517e3,nom,10e-6,360e-9,1.8,-50,,77.99e-6,10e-6,35.25e-6,-10e-6,1.022,497.7e-3,637.2e-9,637.2e-9,8.406e9,3.931e9
3.518e3,nom,10e-6,540e-9,1.8,-50,,75.74e-6,10e-6,35.25e-6,-10e-6,1.048,497.7e-3,637.2e-9,637.2e-9,7.738e9,3.931e9
3.519e3,nom,10e-6,720e-9,1.8,-50,,65.35e-6,10e-6,35.25e-6,-10e-6,1.112,497.7e-3,637.2e-9,637.2e-9,5.345e9,3.931e9
3.52e3,nom,10e-6,1e-6,1.8,-50,,53.22e-6,10e-6,35.25e-6,-10e-6,1.168,497.7e-3,637.2e-9,637.2e-9,3.276e9,3.931e9
3.606e3,nom,21.54e-6,180e-9,900e-3,-50,,101.7e-6,21.54e-6,42.48e-6,-21.54e-6,1.167,-727.9e-3,3.807e-6,3.807e-6,10.27e9,4.665e9
3.607e3,nom,21.54e-6,360e-9,900e-3,-50,,101.7e-6,21.54e-6,42.48e-6,-21.54e-6,1.167,-727.9e-3,3.807e-6,3.807e-6,10.27e9,4.665e9
3.608e3,nom,21.54e-6,540e-9,900e-3,-50,,98.54e-6,21.55e-6,42.48e-6,-21.54e-6,1.195,-727.9e-3,3.807e-6,3.807e-6,9.478e9,4.665e9
3.609e3,nom,21.54e-6,720e-9,900e-3,-50,,85.6e-6,21.55e-6,42.48e-6,-21.54e-6,1.273,-727.9e-3,3.807e-6,3.807e-6,6.685e9,4.665e9
3.61e3,nom,21.54e-6,1e-6,900e-3,-50,,71.14e-6,21.54e-6,42.48e-6,-21.54e-6,1.358,-727.9e-3,3.807e-6,3.807e-6,4.229e9,4.665e9
3.696e3,nom,21.54e-6,180e-9,400e-3,-50,,94.25e-6,21.54e-6,26.39e-6,-21.54e-6,1.191,-1.387,31.51e-6,31.51e-6,9.208e9,2.718e9
3.697e3,nom,21.54e-6,360e-9,400e-3,-50,,94.25e-6,21.54e-6,26.39e-6,-21.54e-6,1.191,-1.387,31.51e-6,31.51e-6,9.208e9,2.718e9
3.698e3,nom,21.54e-6,540e-9,400e-3,-50,,90.99e-6,21.54e-6,26.39e-6,-21.54e-6,1.218,-1.387,31.51e-6,31.51e-6,8.458e9,2.718e9
3.699e3,nom,21.54e-6,720e-9,400e-3,-50,,77.29e-6,21.55e-6,26.39e-6,-21.54e-6,1.295,-1.387,31.51e-6,31.51e-6,5.788e9,2.718e9
3.7e3,nom,21.54e-6,1e-6,400e-3,-50,,60.85e-6,21.55e-6,26.39e-6,-21.54e-6,1.386,-1.387,31.51e-6,31.51e-6,3.391e9,2.718e9
3.786e3,nom,21.54e-6,180e-9,1.4,-50,,102.6e-6,21.54e-6,45.05e-6,-21.54e-6,1.155,-197.7e-3,1.919e-6,1.919e-6,10.63e9,4.957e9
3.787e3,nom,21.54e-6,360e-9,1.4,-50,,102.6e-6,21.54e-6,45.05e-6,-21.54e-6,1.155,-197.7e-3,1.919e-6,1.919e-6,10.63e9,4.957e9
3.788e3,nom,21.54e-6,540e-9,1.4,-50,,99.46e-6,21.54e-6,45.05e-6,-21.54e-6,1.185,-197.7e-3,1.919e-6,1.919e-6,9.783e9,4.957e9
3.789e3,nom,21.54e-6,720e-9,1.4,-50,,86.41e-6,21.55e-6,45.05e-6,-21.54e-6,1.266,-197.7e-3,1.919e-6,1.919e-6,6.845e9,4.957e9
3.79e3,nom,21.54e-6,1e-6,1.4,-50,,71.78e-6,21.54e-6,45.05e-6,-21.54e-6,1.353,-197.7e-3,1.919e-6,1.919e-6,4.301e9,4.957e9
3.876e3,nom,21.54e-6,180e-9,1.8,-50,,102.8e-6,21.54e-6,46.13e-6,-21.54e-6,1.148,216.5e-3,1.391e-6,1.391e-6,10.83e9,5.097e9
3.877e3,nom,21.54e-6,360e-9,1.8,-50,,102.8e-6,21.54e-6,46.13e-6,-21.54e-6,1.148,216.5e-3,1.391e-6,1.391e-6,10.83e9,5.097e9
3.878e3,nom,21.54e-6,540e-9,1.8,-50,,99.72e-6,21.54e-6,46.13e-6,-21.54e-6,1.178,216.5e-3,1.391e-6,1.391e-6,9.973e9,5.097e9
3.879e3,nom,21.54e-6,720e-9,1.8,-50,,86.66e-6,21.54e-6,46.13e-6,-21.54e-6,1.263,216.5e-3,1.391e-6,1.391e-6,6.972e9,5.097e9
3.88e3,nom,21.54e-6,1e-6,1.8,-50,,71.97e-6,21.54e-6,46.13e-6,-21.54e-6,1.351,216.5e-3,1.391e-6,1.391e-6,4.37e9,5.097e9
3.966e3,nom,46.42e-6,180e-9,900e-3,-50,,120.8e-6,46.42e-6,48.59e-6,-46.42e-6,1.388,-1.263,13.13e-6,13.13e-6,12.05e9,5.277e9
3.967e3,nom,46.42e-6,360e-9,900e-3,-50,,120.8e-6,46.42e-6,48.59e-6,-46.42e-6,1.388,-1.263,13.13e-6,13.13e-6,12.05e9,5.277e9
3.968e3,nom,46.42e-6,540e-9,900e-3,-50,,118.1e-6,46.42e-6,48.59e-6,-46.42e-6,1.422,-1.263,13.13e-6,13.13e-6,11.22e9,5.277e9
3.969e3,nom,46.42e-6,720e-9,900e-3,-50,,106.2e-6,46.42e-6,48.59e-6,-46.42e-6,1.529,-1.263,13.13e-6,13.13e-6,8.204e9,5.277e9
3.97e3,nom,46.42e-6,1e-6,900e-3,-50,,91.16e-6,46.42e-6,48.59e-6,-46.42e-6,1.661,-1.263,13.13e-6,13.13e-6,5.355e9,5.277e9
4.056e3,nom,46.42e-6,180e-9,400e-3,-50,,100.1e-6,46.42e-6,17.33e-6,-46.42e-6,1.442,-2.543,95.58e-6,95.58e-6,8.718e9,1.665e9
4.057e3,nom,46.42e-6,360e-9,400e-3,-50,,100.1e-6,46.42e-6,17.33e-6,-46.42e-6,1.442,-2.543,95.58e-6,95.58e-6,8.718e9,1.665e9
4.058e3,nom,46.42e-6,540e-9,400e-3,-50,,96.1e-6,46.42e-6,17.33e-6,-46.42e-6,1.479,-2.543,95.58e-6,95.58e-6,7.964e9,1.665e9
4.059e3,nom,46.42e-6,720e-9,400e-3,-50,,78.62e-6,46.42e-6,17.33e-6,-46.42e-6,1.607,-2.543,95.58e-6,95.58e-6,5.244e9,1.665e9
4.06e3,nom,46.42e-6,1e-6,400e-3,-50,,58.27e-6,46.42e-6,17.33e-6,-46.42e-6,1.796,-2.543,95.58e-6,95.58e-6,2.905e9,1.665e9
4.146e3,nom,46.42e-6,180e-9,1.4,-50,,122.3e-6,46.42e-6,54.94e-6,-46.42e-6,1.374,-688.9e-3,4.907e-6,4.907e-6,12.36e9,5.999e9
4.147e3,nom,46.42e-6,360e-9,1.4,-50,,122.3e-6,46.42e-6,54.94e-6,-46.42e-6,1.374,-688.9e-3,4.907e-6,4.907e-6,12.36e9,5.999e9
4.148e3,nom,46.42e-6,540e-9,1.4,-50,,119.8e-6,46.42e-6,54.94e-6,-46.42e-6,1.409,-688.9e-3,4.907e-6,4.907e-6,11.5e9,5.999e9
4.149e3,nom,46.42e-6,720e-9,1.4,-50,,107.9e-6,46.42e-6,54.94e-6,-46.42e-6,1.52,-688.9e-3,4.907e-6,4.907e-6,8.385e9,5.999e9
4.15e3,nom,46.42e-6,1e-6,1.4,-50,,92.98e-6,46.42e-6,54.94e-6,-46.42e-6,1.652,-688.9e-3,4.907e-6,4.907e-6,5.493e9,5.999e9
4.236e3,nom,46.42e-6,180e-9,1.8,-50,,122.7e-6,46.42e-6,56.94e-6,-46.42e-6,1.366,-260.4e-3,3.278e-6,3.278e-6,12.69e9,6.224e9
4.237e3,nom,46.42e-6,360e-9,1.8,-50,,122.7e-6,46.42e-6,56.94e-6,-46.42e-6,1.366,-260.4e-3,3.278e-6,3.278e-6,12.69e9,6.224e9
4.238e3,nom,46.42e-6,540e-9,1.8,-50,,120.1e-6,46.42e-6,56.94e-6,-46.42e-6,1.402,-260.4e-3,3.278e-6,3.278e-6,11.81e9,6.224e9
4.239e3,nom,46.42e-6,720e-9,1.8,-50,,108.4e-6,46.42e-6,56.94e-6,-46.42e-6,1.515,-260.4e-3,3.278e-6,3.278e-6,8.571e9,6.224e9
4.24e3,nom,46.42e-6,1e-6,1.8,-50,,93.36e-6,46.42e-6,56.94e-6,-46.42e-6,1.649,-260.4e-3,3.278e-6,3.278e-6,5.573e9,6.224e9
4.326e3,nom,100e-6,180e-9,900e-3,-50,,132.9e-6,100e-6,35.49e-6,-100e-6,1.806,-2.505,70.44e-6,70.44e-6,12.68e9,3.51e9
4.327e3,nom,100e-6,360e-9,900e-3,-50,,132.9e-6,100e-6,35.49e-6,-100e-6,1.806,-2.505,70.44e-6,70.44e-6,12.68e9,3.51e9
4.328e3,nom,100e-6,540e-9,900e-3,-50,,131.2e-6,100e-6,35.49e-6,-100e-6,1.847,-2.505,70.44e-6,70.44e-6,11.94e9,3.51e9
4.329e3,nom,100e-6,720e-9,900e-3,-50,,121.4e-6,100e-6,35.49e-6,-100e-6,1.993,-2.505,70.44e-6,70.44e-6,8.935e9,3.51e9
4.33e3,nom,100e-6,1e-6,900e-3,-50,,104e-6,100e-6,35.49e-6,-100e-6,2.198,-2.505,70.44e-6,70.44e-6,5.698e9,3.51e9
4.416e3,nom,100e-6,180e-9,400e-3,-50,,81.49e-6,100e-6,833.7e-9,-100e-6,2.028,-12.91,243.6e-6,243.6e-6,6.572e9,78.3e6
4.417e3,nom,100e-6,360e-9,400e-3,-50,,81.49e-6,100e-6,833.7e-9,-100e-6,2.028,-12.91,243.6e-6,243.6e-6,6.572e9,78.3e6
4.418e3,nom,100e-6,540e-9,400e-3,-50,,77.22e-6,100e-6,833.7e-9,-100e-6,2.094,-12.91,243.6e-6,243.6e-6,5.942e9,78.3e6
4.419e3,nom,100e-6,720e-9,400e-3,-50,,60.14e-6,100e-6,833.7e-9,-100e-6,2.379,-12.91,243.6e-6,243.6e-6,3.769e9,78.3e6
4.42e3,nom,100e-6,1e-6,400e-3,-50,,40.82e-6,100e-6,833.7e-9,-100e-6,2.88,-12.91,243.6e-6,243.6e-6,1.945e9,78.3e6
4.506e3,nom,100e-6,180e-9,1.4,-50,,136.2e-6,100e-6,59.49e-6,-100e-6,1.784,-1.608,16.29e-6,16.29e-6,13.5e9,6.433e9
4.507e3,nom,100e-6,360e-9,1.4,-50,,136.2e-6,100e-6,59.49e-6,-100e-6,1.784,-1.608,16.29e-6,16.29e-6,13.5e9,6.433e9
4.508e3,nom,100e-6,540e-9,1.4,-50,,134.8e-6,100e-6,59.49e-6,-100e-6,1.826,-1.608,16.29e-6,16.29e-6,12.73e9,6.433e9
4.509e3,nom,100e-6,720e-9,1.4,-50,,126.6e-6,100e-6,59.49e-6,-100e-6,1.971,-1.608,16.29e-6,16.29e-6,9.718e9,6.433e9
4.51e3,nom,100e-6,1e-6,1.4,-50,,113.4e-6,100e-6,59.49e-6,-100e-6,2.165,-1.608,16.29e-6,16.29e-6,6.63e9,6.433e9
4.596e3,nom,100e-6,180e-9,1.8,-50,,136.8e-6,100e-6,64.42e-6,-100e-6,1.774,-1.131,8.965e-6,8.965e-6,13.72e9,6.993e9
4.597e3,nom,100e-6,360e-9,1.8,-50,,136.8e-6,100e-6,64.42e-6,-100e-6,1.774,-1.131,8.965e-6,8.965e-6,13.72e9,6.993e9
4.598e3,nom,100e-6,540e-9,1.8,-50,,135.5e-6,100e-6,64.42e-6,-100e-6,1.817,-1.131,8.965e-6,8.965e-6,12.91e9,6.993e9
4.599e3,nom,100e-6,720e-9,1.8,-50,,127.4e-6,100e-6,64.42e-6,-100e-6,1.964,-1.131,8.965e-6,8.965e-6,9.819e9,6.993e9
4.6e3,nom,100e-6,1e-6,1.8,-50,,114.4e-6,100e-6,64.42e-6,-100e-6,2.159,-1.131,8.965e-6,8.965e-6,6.709e9,6.993e9
4.686e3,nom,215.4e-6,180e-9,900e-3,-50,,128.1e-6,215.4e-6,3.123e-6,-215.4e-6,2.675,-11.63,223.9e-6,223.9e-6,10.48e9,293.6e6
4.687e3,nom,215.4e-6,360e-9,900e-3,-50,,128.1e-6,215.4e-6,3.123e-6,-215.4e-6,2.675,-11.63,223.9e-6,223.9e-6,10.48e9,293.6e6
4.688e3,nom,215.4e-6,540e-9,900e-3,-50,,124.9e-6,215.4e-6,3.123e-6,-215.4e-6,2.729,-11.63,223.9e-6,223.9e-6,9.766e9,293.6e6
4.689e3,nom,215.4e-6,720e-9,900e-3,-50,,104.8e-6,215.4e-6,3.123e-6,-215.4e-6,2.979,-11.63,223.9e-6,223.9e-6,6.689e9,293.6e6
4.69e3,nom,215.4e-6,1e-6,900e-3,-50,,74.13e-6,215.4e-6,3.123e-6,-215.4e-6,3.468,-11.63,223.9e-6,223.9e-6,3.581e9,293.6e6
4.776e3,nom,215.4e-6,180e-9,400e-3,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
4.777e3,nom,215.4e-6,360e-9,400e-3,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
4.778e3,nom,215.4e-6,540e-9,400e-3,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
4.779e3,nom,215.4e-6,720e-9,400e-3,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
4.78e3,nom,215.4e-6,1e-6,400e-3,-50,,0,39.85e-6,0,-45.87e-39,175.6e6,215.4e6,15.9e-39,15.9e-39,0,0
4.866e3,nom,215.4e-6,180e-9,1.4,-50,,142e-6,215.4e-6,32.42e-6,-215.4e-6,2.608,-4.07,106.1e-6,106.1e-6,12.88e9,3.141e9
4.867e3,nom,215.4e-6,360e-9,1.4,-50,,142e-6,215.4e-6,32.42e-6,-215.4e-6,2.608,-4.07,106.1e-6,106.1e-6,12.88e9,3.141e9
4.868e3,nom,215.4e-6,540e-9,1.4,-50,,141.4e-6,215.4e-6,32.42e-6,-215.4e-6,2.654,-4.07,106.1e-6,106.1e-6,12.29e9,3.141e9
4.869e3,nom,215.4e-6,720e-9,1.4,-50,,136.1e-6,215.4e-6,32.42e-6,-215.4e-6,2.839,-4.07,106.1e-6,106.1e-6,9.679e9,3.141e9
4.87e3,nom,215.4e-6,1e-6,1.4,-50,,122.2e-6,215.4e-6,32.42e-6,-215.4e-6,3.125,-4.07,106.1e-6,106.1e-6,6.514e9,3.141e9
4.956e3,nom,215.4e-6,180e-9,1.8,-50,,143.5e-6,215.4e-6,57.15e-6,-215.4e-6,2.592,-2.96,43.52e-6,43.52e-6,14.01e9,5.897e9
4.957e3,nom,215.4e-6,360e-9,1.8,-50,,143.5e-6,215.4e-6,57.15e-6,-215.4e-6,2.592,-2.96,43.52e-6,43.52e-6,14.01e9,5.897e9
4.958e3,nom,215.4e-6,540e-9,1.8,-50,,143.2e-6,215.4e-6,57.15e-6,-215.4e-6,2.638,-2.96,43.52e-6,43.52e-6,13.33e9,5.897e9
4.959e3,nom,215.4e-6,720e-9,1.8,-50,,138.9e-6,215.4e-6,57.15e-6,-215.4e-6,2.822,-2.96,43.52e-6,43.52e-6,10.53e9,5.897e9
4.96e3,nom,215.4e-6,1e-6,1.8,-50,,128.7e-6,215.5e-6,57.15e-6,-215.4e-6,3.096,-2.96,43.52e-6,43.52e-6,7.406e9,5.897e9
5.046e3,nom,464.2e-6,180e-9,900e-3,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.047e3,nom,464.2e-6,360e-9,900e-3,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.048e3,nom,464.2e-6,540e-9,900e-3,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.049e3,nom,464.2e-6,720e-9,900e-3,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.05e3,nom,464.2e-6,1e-6,900e-3,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.136e3,nom,464.2e-6,180e-9,400e-3,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.137e3,nom,464.2e-6,360e-9,400e-3,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.138e3,nom,464.2e-6,540e-9,400e-3,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.139e3,nom,464.2e-6,720e-9,400e-3,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.14e3,nom,464.2e-6,1e-6,400e-3,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.226e3,nom,464.2e-6,180e-9,1.4,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.227e3,nom,464.2e-6,360e-9,1.4,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.228e3,nom,464.2e-6,540e-9,1.4,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.229e3,nom,464.2e-6,720e-9,1.4,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.23e3,nom,464.2e-6,1e-6,1.4,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.316e3,nom,464.2e-6,180e-9,1.8,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.317e3,nom,464.2e-6,360e-9,1.8,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.318e3,nom,464.2e-6,540e-9,1.8,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.319e3,nom,464.2e-6,720e-9,1.8,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.32e3,nom,464.2e-6,1e-6,1.8,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.406e3,nom,1e-3,180e-9,900e-3,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.407e3,nom,1e-3,360e-9,900e-3,-50,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
