Point,Corner,Vds,Vgs,temperature,Pass/Fail,gm_n,gm_p,ids_n,ids_p,rds_n,rds_p
19,C0_64,1.8,248.3e-3,-50,,22.53e-9,271.7e-6,549.1e-12,-193.3e-6,3.278e9,9.312e3
19,C0_65,1.8,310.3e-3,-50,,235.8e-9,266.2e-6,6.341e-9,-176.6e-6,283.9e6,10.19e3
19,C0_66,1.8,372.4e-3,-50,,1.573e-6,260e-6,51.87e-9,-160.3e-6,34.7e6,11.23e3
19,C0_67,1.8,434.5e-3,-50,,7.007e-6,252.8e-6,283e-9,-144.4e-6,6.361e6,12.47e3
19,C0_68,1.8,496.6e-3,-50,,23.22e-6,244.7e-6,1.147e-6,-128.9e-6,1.569e6,13.96e3
19,C0_69,1.8,558.6e-3,-50,,52.48e-6,235.6e-6,3.446e-6,-114e-6,522.4e3,15.79e3
19,C0_70,1.8,620.7e-3,-50,,85.93e-6,225.5e-6,7.744e-6,-99.7e-6,232.4e3,18.05e3
19,C0_71,1.8,682.8e-3,-50,,116.7e-6,214.3e-6,14.05e-6,-86.05e-6,128.1e3,20.92e3
19,C0_72,1.8,744.8e-3,-50,,143.5e-6,201.9e-6,22.14e-6,-73.13e-6,81.28e3,24.62e3
19,C0_73,1.8,806.9e-3,-50,,166.7e-6,188.4e-6,31.78e-6,-61.01e-6,56.63e3,29.5e3
19,C0_74,1.8,869e-3,-50,,186.6e-6,173.7e-6,42.76e-6,-49.77e-6,42.1e3,36.17e3
19,C0_75,1.8,931e-3,-50,,203.5e-6,157.7e-6,54.87e-6,-39.48e-6,32.8e3,45.6e3
19,C0_76,1.8,993.1e-3,-50,,217.8e-6,140.6e-6,67.95e-6,-30.21e-6,26.49e3,59.58e3
19,C0_77,1.8,1.055,-50,,229.6e-6,122.2e-6,81.85e-6,-22.05e-6,21.99e3,81.63e3
19,C0_78,1.8,1.117,-50,,239.2e-6,102.6e-6,96.4e-6,-15.07e-6,18.67e3,119.5e3
19,C0_79,1.8,1.179,-50,,246.7e-6,81.53e-6,111.5e-6,-9.346e-6,16.15e3,192.6e3
19,C0_80,1.8,1.241,-50,,252.4e-6,58.76e-6,127e-6,-4.983e-6,14.18e3,361.3e3
19,C0_81,1.8,1.303,-50,,256.5e-6,34.67e-6,142.8e-6,-2.082e-6,12.61e3,864.6e3
19,C0_82,1.8,1.366,-50,,259.1e-6,13.92e-6,158.8e-6,-613.9e-9,11.34e3,2.932e6
19,C0_83,1.8,1.428,-50,,260.5e-6,3.534e-6,174.9e-6,-128.7e-9,10.29e3,13.98e6
19,C0_84,1.8,1.49,-50,,260.8e-6,660.9e-9,191.1e-6,-19.8e-9,9.421e3,90.9e6
19,C0_85,1.8,1.552,-50,,260.1e-6,80.25e-9,207.2e-6,-1.995e-9,8.687e3,902.1e6
19,C0_86,1.8,1.614,-50,,258.7e-6,6.334e-9,223.3e-6,-145.1e-12,8.061e3,12.4e9
19,C0_87,1.8,1.676,-50,,256.5e-6,415.3e-12,239.3e-6,-9.296e-12,7.522e3,193.6e9
19,C0_88,1.8,1.738,-50,,253.8e-6,25.84e-12,255.1e-6,-575e-15,7.056e3,3.13e12
19,C0_89,1.8,1.8,-50,,250.6e-6,1.587e-12,270.8e-6,-35.26e-15,6.648e3,51.04e12
19,C1_0,0,0,0,,0,0,0,-0,inf,inf
19,C1_1,0,62.07e-3,0,,0,0,0,-0,inf,inf
19,C1_2,0,124.1e-3,0,,0,0,0,-0,inf,inf
19,C1_3,0,186.2e-3,0,,0,0,0,-0,inf,inf
19,C1_4,0,248.3e-3,0,,0,0,0,-0,inf,inf
19,C1_5,0,310.3e-3,0,,0,0,0,-0,inf,inf
19,C1_6,0,372.4e-3,0,,0,0,0,-0,inf,inf
19,C1_7,0,434.5e-3,0,,0,0,0,-0,inf,inf
19,C1_8,0,496.6e-3,0,,0,0,0,-0,inf,inf
19,C1_9,0,558.6e-3,0,,0,0,0,-0,inf,inf
19,C1_10,0,620.7e-3,0,,0,0,0,-0,inf,inf
19,C1_11,0,682.8e-3,0,,0,0,0,-0,inf,inf
19,C1_12,0,744.8e-3,0,,0,0,0,-0,inf,inf
19,C1_13,0,806.9e-3,0,,0,0,0,-0,inf,inf
19,C1_14,0,869e-3,0,,0,0,0,-0,inf,inf
19,C1_15,0,931e-3,0,,0,0,0,-0,inf,inf
19,C1_16,0,993.1e-3,0,,0,0,0,-0,inf,inf
19,C1_17,0,1.055,0,,0,0,0,-0,inf,inf
19,C1_18,0,1.117,0,,0,0,0,-0,inf,inf
19,C1_19,0,1.179,0,,0,0,0,-0,inf,inf
19,C1_20,0,1.241,0,,0,0,0,-0,inf,inf
19,C1_21,0,1.303,0,,0,0,0,-0,inf,inf
19,C1_22,0,1.366,0,,0,0,0,-0,inf,inf
19,C1_23,0,1.428,0,,0,0,0,-0,inf,inf
19,C1_24,0,1.49,0,,0,0,0,-0,inf,inf
19,C1_25,0,1.552,0,,0,0,0,-0,inf,inf
19,C1_26,0,1.614,0,,0,0,0,-0,inf,inf
19,C1_27,0,1.676,0,,0,0,0,-0,inf,inf
19,C1_28,0,1.738,0,,0,0,0,-0,inf,inf
19,C1_29,0,1.8,0,,0,0,0,-0,inf,inf
19,C1_30,900e-3,0,0,,25.7e-12,140.3e-6,738.3e-15,-40.71e-6,1.219e12,22.11e3
19,C1_31,900e-3,62.07e-3,0,,222.2e-12,127.2e-6,6.394e-12,-32.4e-6,140.8e9,27.78e3
19,C1_32,900e-3,124.1e-3,0,,1.9e-9,113.4e-6,54.98e-12,-24.93e-6,16.37e9,36.1e3
19,C1_33,900e-3,186.2e-3,0,,15.71e-9,98.68e-6,462.5e-12,-18.35e-6,1.946e9,49.06e3
19,C1_34,900e-3,248.3e-3,0,,118.3e-9,83.1e-6,3.653e-9,-12.7e-6,246.4e6,70.87e3
19,C1_35,900e-3,310.3e-3,0,,726.4e-9,66.49e-6,24.89e-9,-8.052e-6,36.15e6,111.8e3
19,C1_36,900e-3,372.4e-3,0,,3.348e-6,48.67e-6,134e-9,-4.471e-6,6.719e6,201.3e3
19,C1_37,900e-3,434.5e-3,0,,11.35e-6,30.07e-6,551.6e-9,-2.028e-6,1.632e6,443.8e3
19,C1_38,900e-3,496.6e-3,0,,27.56e-6,13.76e-6,1.717e-6,-693.3e-9,524.2e3,1.298e6
19,C1_39,900e-3,558.6e-3,0,,49.68e-6,4.269e-6,4.097e-6,-174.1e-9,219.7e3,5.169e6
19,C1_40,900e-3,620.7e-3,0,,72.77e-6,959.3e-9,7.901e-6,-33.38e-9,113.9e3,26.96e6
19,C1_41,900e-3,682.8e-3,0,,94.15e-6,161.4e-9,13.09e-6,-4.918e-9,68.75e3,183e6
19,C1_42,900e-3,744.8e-3,0,,113.3e-6,20.77e-9,19.54e-6,-588.7e-12,46.06e3,1.529e9
19,C1_43,900e-3,806.9e-3,0,,130.2e-6,2.306e-9,27.1e-6,-63.54e-12,33.21e3,14.16e9
19,C1_44,900e-3,869e-3,0,,145.1e-6,241.7e-12,35.65e-6,-6.6e-12,25.24e3,136.4e9
19,C1_45,900e-3,931e-3,0,,158.1e-6,24.87e-12,45.07e-6,-677e-15,19.97e3,1.329e12
19,C1_46,900e-3,993.1e-3,0,,169.3e-6,2.543e-12,55.23e-6,-69.16e-15,16.29e3,13.01e12
19,C1_47,900e-3,1.055,0,,178.9e-6,259.5e-15,66.04e-6,-7.057e-15,13.63e3,127.5e12
19,C1_48,900e-3,1.117,0,,186.8e-6,26.47e-15,77.4e-6,-719.8e-18,11.63e3,1.25e15
19,C1_49,900e-3,1.179,0,,193.3e-6,2.7e-15,89.2e-6,-73.4e-18,10.09e3,12.26e15
19,C1_50,900e-3,1.241,0,,198.3e-6,275.3e-18,101.4e-6,-7.486e-18,8.88e3,120.2e15
19,C1_51,900e-3,1.303,0,,202.1e-6,28.08e-18,113.8e-6,-763.4e-21,7.91e3,1.179e18
19,C1_52,900e-3,1.366,0,,204.5e-6,2.863e-18,126.4e-6,-77.85e-21,7.121e3,11.56e18
19,C1_53,900e-3,1.428,0,,205.8e-6,292e-21,139.1e-6,-7.938e-21,6.469e3,113.4e18
19,C1_54,900e-3,1.49,0,,205.9e-6,29.78e-21,151.9e-6,-809.5e-24,5.925e3,1.112e21
19,C1_55,900e-3,1.552,0,,204.9e-6,3.036e-21,164.7e-6,-82.55e-24,5.466e3,10.9e21
19,C1_56,900e-3,1.614,0,,202.6e-6,309.6e-24,177.3e-6,-8.419e-24,5.076e3,106.9e21
19,C1_57,900e-3,1.676,0,,199.1e-6,31.58e-24,189.8e-6,-858.5e-27,4.743e3,1.048e24
19,C1_58,900e-3,1.738,0,,194.1e-6,3.22e-24,202e-6,-87.55e-27,4.456e3,10.28e24
19,C1_59,900e-3,1.8,0,,187.7e-6,328.4e-27,213.8e-6,-8.928e-27,4.209e3,100.8e24
19,C1_60,1.8,0,0,,28.13e-12,265.7e-6,808.2e-15,-237.9e-6,2.227e12,7.566e3
19,C1_61,1.8,62.07e-3,0,,243.1e-12,261.6e-6,6.999e-12,-221.5e-6,257.2e9,8.125e3
19,C1_62,1.8,124.1e-3,0,,2.078e-9,257e-6,60.16e-12,-205.4e-6,29.92e9,8.762e3
19,C1_63,1.8,186.2e-3,0,,17.15e-9,251.8e-6,505.5e-12,-189.7e-6,3.561e9,9.491e3
19,C1_64,1.8,248.3e-3,0,,128.6e-9,246.1e-6,3.98e-9,-174.2e-6,452.3e6,10.33e3
19,C1_65,1.8,310.3e-3,0,,782.4e-9,239.7e-6,26.94e-9,-159.1e-6,66.81e6,11.31e3
19,C1_66,1.8,372.4e-3,0,,3.561e-6,232.8e-6,143.5e-9,-144.5e-6,12.54e6,12.46e3
19,C1_67,1.8,434.5e-3,0,,11.9e-6,225.2e-6,584.1e-9,-130.3e-6,3.082e6,13.82e3
19,C1_68,1.8,496.6e-3,0,,28.57e-6,216.9e-6,1.798e-6,-116.5e-6,1.001e6,15.45e3
19,C1_69,1.8,558.6e-3,0,,51.06e-6,208e-6,4.253e-6,-103.3e-6,423.2e3,17.42e3
19,C1_70,1.8,620.7e-3,0,,74.43e-6,198.3e-6,8.152e-6,-90.74e-6,220.8e3,19.84e3
19,C1_71,1.8,682.8e-3,0,,96.06e-6,188e-6,13.45e-6,-78.75e-6,133.8e3,22.86e3
19,C1_72,1.8,744.8e-3,0,,115.4e-6,176.9e-6,20.03e-6,-67.42e-6,89.88e3,26.7e3
19,C1_73,1.8,806.9e-3,0,,132.6e-6,165.1e-6,27.73e-6,-56.81e-6,64.9e3,31.69e3
19,C1_74,1.8,869e-3,0,,147.8e-6,152.5e-6,36.44e-6,-46.95e-6,49.39e3,38.34e3
19,C1_75,1.8,931e-3,0,,161.2e-6,139.1e-6,46.04e-6,-37.9e-6,39.1e3,47.5e3
19,C1_76,1.8,993.1e-3,0,,172.7e-6,125e-6,56.4e-6,-29.7e-6,31.91e3,60.61e3
19,C1_77,1.8,1.055,0,,182.7e-6,110.1e-6,67.44e-6,-22.4e-6,26.69e3,80.36e3
19,C1_78,1.8,1.117,0,,191.1e-6,94.38e-6,79.04e-6,-16.05e-6,22.77e3,112.2e3
19,C1_79,1.8,1.179,0,,198e-6,77.76e-6,91.12e-6,-10.7e-6,19.76e3,168.2e3
19,C1_80,1.8,1.241,0,,203.7e-6,60.03e-6,103.6e-6,-6.42e-6,17.38e3,280.4e3
19,C1_81,1.8,1.303,0,,208.1e-6,41.1e-6,116.4e-6,-3.277e-6,15.47e3,549.3e3
19,C1_82,1.8,1.366,0,,211.4e-6,22.44e-6,129.4e-6,-1.316e-6,13.91e3,1.368e6
19,C1_83,1.8,1.428,0,,213.7e-6,8.601e-6,142.6e-6,-390.7e-9,12.63e3,4.607e6
19,C1_84,1.8,1.49,0,,215.2e-6,2.29e-6,155.9e-6,-86.87e-9,11.55e3,20.72e6
19,C1_85,1.8,1.552,0,,215.8e-6,453.9e-9,169.2e-6,-14.75e-9,10.64e3,122e6
19,C1_86,1.8,1.614,0,,215.7e-6,66.51e-9,182.6e-6,-1.943e-9,9.856e3,926.5e6
19,C1_87,1.8,1.676,0,,215e-6,7.85e-9,196e-6,-218.7e-12,9.184e3,8.23e9
19,C1_88,1.8,1.738,0,,213.8e-6,841.5e-12,209.3e-6,-23.06e-12,8.6e3,78.05e9
19,C1_89,1.8,1.8,0,,212e-6,87.21e-12,222.5e-6,-2.377e-12,8.09e3,757.2e9
19,C2_0,0,0,27,,0,0,0,-0,inf,inf
19,C2_1,0,62.07e-3,27,,0,0,0,-0,inf,inf
19,C2_2,0,124.1e-3,27,,0,0,0,-0,inf,inf
19,C2_3,0,186.2e-3,27,,0,0,0,-0,inf,inf
19,C2_4,0,248.3e-3,27,,0,0,0,-0,inf,inf
19,C2_5,0,310.3e-3,27,,0,0,0,-0,inf,inf
19,C2_6,0,372.4e-3,27,,0,0,0,-0,inf,inf
19,C2_7,0,434.5e-3,27,,0,0,0,-0,inf,inf
19,C2_8,0,496.6e-3,27,,0,0,0,-0,inf,inf
19,C2_9,0,558.6e-3,27,,0,0,0,-0,inf,inf
19,C2_10,0,620.7e-3,27,,0,0,0,-0,inf,inf
19,C2_11,0,682.8e-3,27,,0,0,0,-0,inf,inf
19,C2_12,0,744.8e-3,27,,0,0,0,-0,inf,inf
19,C2_13,0,806.9e-3,27,,0,0,0,-0,inf,inf
19,C2_14,0,869e-3,27,,0,0,0,-0,inf,inf
19,C2_15,0,931e-3,27,,0,0,0,-0,inf,inf
19,C2_16,0,993.1e-3,27,,0,0,0,-0,inf,inf
19,C2_17,0,1.055,27,,0,0,0,-0,inf,inf
19,C2_18,0,1.117,27,,0,0,0,-0,inf,inf
19,C2_19,0,1.179,27,,0,0,0,-0,inf,inf
19,C2_20,0,1.241,27,,0,0,0,-0,inf,inf
19,C2_21,0,1.303,27,,0,0,0,-0,inf,inf
19,C2_22,0,1.366,27,,0,0,0,-0,inf,inf
19,C2_23,0,1.428,27,,0,0,0,-0,inf,inf
19,C2_24,0,1.49,27,,0,0,0,-0,inf,inf
19,C2_25,0,1.552,27,,0,0,0,-0,inf,inf
19,C2_26,0,1.614,27,,0,0,0,-0,inf,inf
19,C2_27,0,1.676,27,,0,0,0,-0,inf,inf
19,C2_28,0,1.738,27,,0,0,0,-0,inf,inf
19,C2_29,0,1.8,27,,0,0,0,-0,inf,inf
19,C2_30,900e-3,0,27,,116.2e-12,131.9e-6,3.673e-12,-39.88e-6,245.1e9,22.57e3
19,C2_31,900e-3,62.07e-3,27,,823.7e-12,120e-6,26.11e-12,-32.06e-6,34.47e9,28.07e3
19,C2_32,900e-3,124.1e-3,27,,5.742e-9,107.5e-6,183.7e-12,-24.99e-6,4.9e9,36.01e3
19,C2_33,900e-3,186.2e-3,27,,38.31e-9,94.34e-6,1.254e-9,-18.72e-6,717.4e6,48.07e3
19,C2_34,900e-3,248.3e-3,27,,230.6e-9,80.46e-6,7.982e-9,-13.3e-6,112.8e6,67.69e3
19,C2_35,900e-3,310.3e-3,27,,1.158e-6,65.75e-6,44.27e-9,-8.754e-6,20.33e6,102.8e3
19,C2_36,900e-3,372.4e-3,27,,4.603e-6,50e-6,202.5e-9,-5.156e-6,4.445e6,174.6e3
19,C2_37,900e-3,434.5e-3,27,,13.62e-6,33.31e-6,732.5e-9,-2.568e-6,1.229e6,350.5e3
19,C2_38,900e-3,496.6e-3,27,,29.23e-6,17.48e-6,2.033e-6,-1.005e-6,442.7e3,895.2e3
19,C2_39,900e-3,558.6e-3,27,,48.46e-6,6.49e-6,4.436e-6,-295.4e-9,202.9e3,3.047e6
19,C2_40,900e-3,620.7e-3,27,,67.86e-6,1.723e-6,8.05e-6,-67.08e-9,111.8e3,13.42e6
19,C2_41,900e-3,682.8e-3,27,,85.83e-6,355.8e-9,12.83e-6,-12.26e-9,70.16e3,73.4e6
19,C2_42,900e-3,744.8e-3,27,,102.1e-6,58.65e-9,18.67e-6,-1.863e-9,48.21e3,483.1e6
19,C2_43,900e-3,806.9e-3,27,,116.6e-6,8.269e-9,25.46e-6,-252.8e-12,35.35e3,3.56e9
19,C2_44,900e-3,869e-3,27,,129.5e-6,1.083e-9,33.1e-6,-32.61e-12,27.19e3,27.6e9
19,C2_45,900e-3,931e-3,27,,140.9e-6,137.8e-12,41.5e-6,-4.127e-12,21.69e3,218.1e9
19,C2_46,900e-3,993.1e-3,27,,150.9e-6,17.35e-12,50.56e-6,-518.8e-15,17.8e3,1.735e12
19,C2_47,900e-3,1.055,27,,159.5e-6,2.176e-12,60.2e-6,-65.04e-15,14.95e3,13.84e12
19,C2_48,900e-3,1.117,27,,166.8e-6,272.7e-15,70.33e-6,-8.149e-15,12.8e3,110.4e12
19,C2_49,900e-3,1.179,27,,172.9e-6,34.16e-15,80.87e-6,-1.021e-15,11.13e3,881.8e12
19,C2_50,900e-3,1.241,27,,177.7e-6,4.278e-15,91.76e-6,-127.8e-18,9.809e3,7.042e15
19,C2_51,900e-3,1.303,27,,181.5e-6,535.7e-18,102.9e-6,-16.01e-18,8.746e3,56.23e15
19,C2_52,900e-3,1.366,27,,184.1e-6,67.09e-18,114.2e-6,-2.004e-18,7.878e3,449e15
19,C2_53,900e-3,1.428,27,,185.6e-6,8.401e-18,125.7e-6,-251e-21,7.159e3,3.586e18
19,C2_54,900e-3,1.49,27,,186e-6,1.052e-18,137.2e-6,-31.43e-21,6.557e3,28.64e18
19,C2_55,900e-3,1.552,27,,185.3e-6,131.7e-21,148.8e-6,-3.936e-21,6.05e3,228.7e18
19,C2_56,900e-3,1.614,27,,183.4e-6,16.5e-21,160.2e-6,-492.9e-24,5.618e3,1.826e21
19,C2_57,900e-3,1.676,27,,180.2e-6,2.066e-21,171.5e-6,-61.72e-24,5.248e3,14.58e21
19,C2_58,900e-3,1.738,27,,175.5e-6,258.7e-24,182.5e-6,-7.729e-24,4.931e3,116.4e21
19,C2_59,900e-3,1.8,27,,169.5e-6,32.4e-24,193.2e-6,-967.8e-27,4.657e3,929.9e21
19,C2_60,1.8,0,27,,127e-12,256.8e-6,4.015e-12,-227.1e-6,448.4e9,7.925e3
19,C2_61,1.8,62.07e-3,27,,900e-12,252e-6,28.54e-12,-211.3e-6,63.07e9,8.518e3
19,C2_62,1.8,124.1e-3,27,,6.269e-9,246.7e-6,200.6e-12,-195.9e-6,8.973e9,9.191e3
19,C2_63,1.8,186.2e-3,27,,41.72e-9,241e-6,1.368e-9,-180.7e-6,1.316e9,9.96e3
19,C2_64,1.8,248.3e-3,27,,249.9e-9,234.7e-6,8.673e-9,-166e-6,207.5e6,10.85e3
19,C2_65,1.8,310.3e-3,27,,1.244e-6,227.9e-6,47.79e-9,-151.6e-6,37.66e6,11.87e3
19,C2_66,1.8,372.4e-3,27,,4.885e-6,220.7e-6,216.6e-9,-137.7e-6,8.312e6,13.07e3
19,C2_67,1.8,434.5e-3,27,,14.26e-6,212.9e-6,774.5e-9,-124.2e-6,2.324e6,14.49e3
19,C2_68,1.8,496.6e-3,27,,30.24e-6,204.7e-6,2.127e-6,-111.3e-6,846.4e3,16.18e3
19,C2_69,1.8,558.6e-3,27,,49.78e-6,195.8e-6,4.602e-6,-98.83e-6,391.1e3,18.21e3
19,C2_70,1.8,620.7e-3,27,,69.41e-6,186.5e-6,8.306e-6,-86.97e-6,216.7e3,20.7e3
19,C2_71,1.8,682.8e-3,27,,87.61e-6,176.6e-6,13.19e-6,-75.7e-6,136.5e3,23.78e3
19,C2_72,1.8,744.8e-3,27,,104.1e-6,166.1e-6,19.14e-6,-65.06e-6,94.03e3,27.67e3
19,C2_73,1.8,806.9e-3,27,,118.8e-6,155e-6,26.07e-6,-55.1e-6,69.06e3,32.67e3
19,C2_74,1.8,869e-3,27,,132e-6,143.4e-6,33.86e-6,-45.84e-6,53.16e3,39.27e3
19,C2_75,1.8,931e-3,27,,143.8e-6,131.1e-6,42.42e-6,-37.31e-6,42.43e3,48.24e3
19,C2_76,1.8,993.1e-3,27,,154.1e-6,118.3e-6,51.67e-6,-29.57e-6,34.84e3,60.87e3
19,C2_77,1.8,1.055,27,,163.1e-6,104.8e-6,61.51e-6,-22.65e-6,29.26e3,79.49e3
19,C2_78,1.8,1.117,27,,170.8e-6,90.78e-6,71.88e-6,-16.57e-6,25.04e3,108.6e3
19,C2_79,1.8,1.179,27,,177.4e-6,75.99e-6,82.69e-6,-11.39e-6,21.77e3,158e3
19,C2_80,1.8,1.241,27,,182.8e-6,60.3e-6,93.87e-6,-7.157e-6,19.18e3,251.5e3
19,C2_81,1.8,1.303,27,,187.2e-6,43.5e-6,105.3e-6,-3.93e-6,17.09e3,458e3
19,C2_82,1.8,1.366,27,,190.7e-6,26.31e-6,117.1e-6,-1.767e-6,15.37e3,1.019e6
19,C2_83,1.8,1.428,27,,193.3e-6,11.87e-6,129e-6,-608.2e-9,13.95e3,2.959e6
19,C2_84,1.8,1.49,27,,195.2e-6,3.752e-6,141.1e-6,-158.5e-9,12.76e3,11.36e6
19,C2_85,1.8,1.552,27,,196.3e-6,888e-9,153.2e-6,-32.58e-9,11.75e3,55.25e6
19,C2_86,1.8,1.614,27,,196.8e-6,164.6e-9,165.4e-6,-5.424e-9,10.88e3,331.9e6
19,C2_87,1.8,1.676,27,,196.7e-6,24.89e-9,177.6e-6,-773.2e-12,10.14e3,2.328e9
19,C2_88,1.8,1.738,27,,196.1e-6,3.36e-9,189.8e-6,-101.8e-12,9.485e3,17.68e9
19,C2_89,1.8,1.8,27,,195e-6,432.5e-12,201.9e-6,-12.99e-12,8.915e3,138.6e9
19,C3_0,0,0,85,,0,0,0,-0,inf,inf
19,C3_1,0,62.07e-3,85,,0,0,0,-0,inf,inf
19,C3_2,0,124.1e-3,85,,0,0,0,-0,inf,inf
19,C3_3,0,186.2e-3,85,,0,0,0,-0,inf,inf
19,C3_4,0,248.3e-3,85,,0,0,0,-0,inf,inf
19,C3_5,0,310.3e-3,85,,0,0,0,-0,inf,inf
19,C3_6,0,372.4e-3,85,,0,0,0,-0,inf,inf
19,C3_7,0,434.5e-3,85,,0,0,0,-0,inf,inf
19,C3_8,0,496.6e-3,85,,0,0,0,-0,inf,inf
19,C3_9,0,558.6e-3,85,,0,0,0,-0,inf,inf
19,C3_10,0,620.7e-3,85,,0,0,0,-0,inf,inf
19,C3_11,0,682.8e-3,85,,0,0,0,-0,inf,inf
19,C3_12,0,744.8e-3,85,,0,0,0,-0,inf,inf
19,C3_13,0,806.9e-3,85,,0,0,0,-0,inf,inf
19,C3_14,0,869e-3,85,,0,0,0,-0,inf,inf
19,C3_15,0,931e-3,85,,0,0,0,-0,inf,inf
19,C3_16,0,993.1e-3,85,,0,0,0,-0,inf,inf
19,C3_17,0,1.055,85,,0,0,0,-0,inf,inf
19,C3_18,0,1.117,85,,0,0,0,-0,inf,inf
19,C3_19,0,1.179,85,,0,0,0,-0,inf,inf
19,C3_20,0,1.241,85,,0,0,0,-0,inf,inf
19,C3_21,0,1.303,85,,0,0,0,-0,inf,inf
19,C3_22,0,1.366,85,,0,0,0,-0,inf,inf
19,C3_23,0,1.428,85,,0,0,0,-0,inf,inf
19,C3_24,0,1.49,85,,0,0,0,-0,inf,inf
19,C3_25,0,1.552,85,,0,0,0,-0,inf,inf
19,C3_26,0,1.614,85,,0,0,0,-0,inf,inf
19,C3_27,0,1.676,85,,0,0,0,-0,inf,inf
19,C3_28,0,1.738,85,,0,0,0,-0,inf,inf
19,C3_29,0,1.8,85,,0,0,0,-0,inf,inf
19,C3_30,900e-3,0,85,,1.339e-9,117.3e-6,50.73e-12,-38.6e-6,17.74e9,23.31e3
19,C3_31,900e-3,62.07e-3,85,,6.802e-9,107.5e-6,259.7e-12,-31.63e-6,3.465e9,28.46e3
19,C3_32,900e-3,124.1e-3,85,,33.52e-9,97.31e-6,1.303e-9,-25.27e-6,690.7e6,35.62e3
19,C3_33,900e-3,186.2e-3,85,,155.7e-9,86.71e-6,6.273e-9,-19.55e-6,143.5e6,46.02e3
19,C3_34,900e-3,248.3e-3,85,,655.8e-9,75.69e-6,28.06e-9,-14.51e-6,32.07e6,62.02e3
19,C3_35,900e-3,310.3e-3,85,,2.431e-6,64.12e-6,113.1e-9,-10.17e-6,7.955e6,88.49e3
19,C3_36,900e-3,372.4e-3,85,,7.472e-6,51.78e-6,397.3e-9,-6.569e-6,2.265e6,137e3
19,C3_37,900e-3,434.5e-3,85,,17.42e-6,38.41e-6,1.145e-6,-3.765e-6,786.1e3,239.1e3
19,C3_38,900e-3,496.6e-3,85,,30.97e-6,24.45e-6,2.635e-6,-1.814e-6,341.5e3,496e3
19,C3_39,900e-3,558.6e-3,85,,45.46e-6,12.12e-6,5.008e-6,-697.1e-9,179.7e3,1.291e6
19,C3_40,900e-3,620.7e-3,85,,59.3e-6,4.408e-6,8.263e-6,-212e-9,108.9e3,4.245e6
19,C3_41,900e-3,682.8e-3,85,,72.06e-6,1.251e-6,12.35e-6,-53.94e-9,72.9e3,16.68e6
19,C3_42,900e-3,744.8e-3,85,,83.73e-6,302.1e-9,17.18e-6,-12e-9,52.37e3,74.97e6
19,C3_43,900e-3,806.9e-3,85,,94.36e-6,63.83e-9,22.72e-6,-2.4e-9,39.62e3,375e6
19,C3_44,900e-3,869e-3,85,,104e-6,12.27e-9,28.87e-6,-448e-12,31.17e3,2.009e9
19,C3_45,900e-3,931e-3,85,,112.7e-6,2.242e-9,35.6e-6,-80.74e-12,25.28e3,11.15e9
19,C3_46,900e-3,993.1e-3,85,,120.5e-6,400.1e-12,42.84e-6,-14.32e-12,21.01e3,62.84e9
19,C3_47,900e-3,1.055,85,,127.4e-6,70.66e-12,50.54e-6,-2.523e-12,17.81e3,356.7e9
19,C3_48,900e-3,1.117,85,,133.4e-6,12.43e-12,58.63e-6,-443.2e-15,15.35e3,2.03e12
19,C3_49,900e-3,1.179,85,,138.5e-6,2.181e-12,67.08e-6,-77.77e-15,13.42e3,11.57e12
19,C3_50,900e-3,1.241,85,,142.8e-6,382.6e-15,75.81e-6,-13.64e-15,11.87e3,65.99e12
19,C3_51,900e-3,1.303,85,,146.3e-6,67.08e-15,84.78e-6,-2.391e-15,10.62e3,376.3e12
19,C3_52,900e-3,1.366,85,,148.9e-6,11.76e-15,93.94e-6,-419.3e-18,9.581e3,2.147e15
19,C3_53,900e-3,1.428,85,,150.5e-6,2.062e-15,103.2e-6,-73.51e-18,8.718e3,12.24e15
19,C3_54,900e-3,1.49,85,,151.3e-6,361.5e-18,112.6e-6,-12.89e-18,7.993e3,69.84e15
19,C3_55,900e-3,1.552,85,,150.9e-6,63.38e-18,122e-6,-2.259e-18,7.378e3,398.4e15
19,C3_56,900e-3,1.614,85,,149.5e-6,11.11e-18,131.3e-6,-396.1e-21,6.854e3,2.272e18
19,C3_57,900e-3,1.676,85,,146.7e-6,1.948e-18,140.5e-6,-69.44e-21,6.406e3,12.96e18
19,C3_58,900e-3,1.738,85,,142.8e-6,341.5e-21,149.5e-6,-12.17e-21,6.021e3,73.93e18
19,C3_59,900e-3,1.8,85,,137.8e-6,59.87e-21,158.2e-6,-2.134e-21,5.689e3,421.7e18
19,C3_60,1.8,0,85,,1.46e-9,240.5e-6,55.32e-12,-208e-6,32.54e9,8.653e3
19,C3_61,1.8,62.07e-3,85,,7.409e-9,234.3e-6,283e-12,-193.3e-6,6.359e9,9.313e3
19,C3_62,1.8,124.1e-3,85,,36.45e-9,227.8e-6,1.418e-9,-178.9e-6,1.269e9,10.06e3
19,C3_63,1.8,186.2e-3,85,,168.7e-9,221e-6,6.812e-9,-165e-6,264.2e6,10.91e3
19,C3_64,1.8,248.3e-3,85,,706.8e-9,213.9e-6,30.35e-9,-151.5e-6,59.31e6,11.88e3
19,C3_65,1.8,310.3e-3,85,,2.599e-6,206.6e-6,121.6e-9,-138.5e-6,14.8e6,13e3
